family,metric,statistic,method,mean,count
descendant_quality,future_child_download_quality_sum_3m,lift,Vanilla PageRank,3.821236296432115,6
descendant_quality,future_child_like_quality_mean_3m,lift,AllTime DerivCount,5.2338209302121115,6
descendant_quality,future_child_like_quality_mean_3m,lift,Current DerivCount,2.793218941983105,6
descendant_quality,future_child_like_quality_mean_3m,lift,Downloads,3.406621704823096,6
descendant_quality,future_child_like_quality_mean_3m,lift,EventValue_time_safe_typed,2.793218941983105,6
descendant_quality,future_child_like_quality_mean_3m,lift,Likes,5.50578347853856,6
descendant_quality,future_child_like_quality_mean_3m,lift,MTPR_time_safe_typed,5.047749320311939,6
descendant_quality,future_child_like_quality_mean_3m,lift,No PageRank propagation,4.929637442395033,6
descendant_quality,future_child_like_quality_mean_3m,lift,No child quality,5.07991320580871,6
descendant_quality,future_child_like_quality_mean_3m,lift,No event injection,4.990016823155581,6
descendant_quality,future_child_like_quality_mean_3m,lift,No parent size,5.009908090123111,6
descendant_quality,future_child_like_quality_mean_3m,lift,No quality teleport,4.9674768875429605,6
descendant_quality,future_child_like_quality_mean_3m,lift,No temporal inheritance,4.9382886257808565,6
descendant_quality,future_child_like_quality_mean_3m,lift,No type weight,5.075852938946422,6
descendant_quality,future_child_like_quality_mean_3m,lift,No-Propagation ModelRank,4.9472427437318975,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_C3_Q10,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_000,4.9472427437318975,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_025,5.456505004297687,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_050,5.514040008544446,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_065,5.524890604802884,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_075,5.54285797493409,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_090,5.53943523294182,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_095,5.546488456036489,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_D_099,5.548703649333551,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_MEM_01,4.9472427437318975,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_MEM_03,5.291733425142808,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_MEM_06,5.406059220394546,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_MEM_12,5.463775181428356,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_000,3.2963725229826983,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_005,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_015,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_020,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_030,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_040,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_050,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_060,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_070,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_080,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_090,5.528813019857368,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_Q_100,5.48949964432748,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_WD_000,5.892785950127361,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_WD_025,5.944266443848626,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_WD_075,5.224421819948911,6
descendant_quality,future_child_like_quality_mean_3m,lift,S_WD_100,5.1254142313189845,6
descendant_quality,future_child_like_quality_mean_3m,lift,Simplified_MTPR_time_safe_typed,4.88745394243131,6
descendant_quality,future_child_like_quality_mean_3m,lift,Vanilla PageRank,5.233820930212111,6
descendant_quality,future_child_like_quality_median_3m,lift,AllTime DerivCount,5.337111606248257,6
descendant_quality,future_child_like_quality_median_3m,lift,Current DerivCount,2.813162507742381,6
descendant_quality,future_child_like_quality_median_3m,lift,Downloads,3.4481258833576294,6
descendant_quality,future_child_like_quality_median_3m,lift,EventValue_time_safe_typed,2.813162507742381,6
descendant_quality,future_child_like_quality_median_3m,lift,Likes,5.60613114292051,6
descendant_quality,future_child_like_quality_median_3m,lift,MTPR_time_safe_typed,5.1213112924812885,6
descendant_quality,future_child_like_quality_median_3m,lift,No PageRank propagation,4.995771450064239,6
descendant_quality,future_child_like_quality_median_3m,lift,No child quality,5.156374247190349,6
descendant_quality,future_child_like_quality_median_3m,lift,No event injection,5.060157789651957,6
descendant_quality,future_child_like_quality_median_3m,lift,No parent size,5.081134573940148,6
descendant_quality,future_child_like_quality_median_3m,lift,No quality teleport,5.072457712285017,6
descendant_quality,future_child_like_quality_median_3m,lift,No temporal inheritance,5.000314787187413,6
descendant_quality,future_child_like_quality_median_3m,lift,No type weight,5.152201970379221,6
descendant_quality,future_child_like_quality_median_3m,lift,No-Propagation ModelRank,5.010337511968429,6
descendant_quality,future_child_like_quality_median_3m,lift,S_C3_Q10,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_000,5.010337511968429,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_025,5.548091196562802,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_050,5.612565880521113,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_065,5.627166893446032,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_075,5.647927224955292,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_090,5.646116424231974,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_095,5.653654168663826,6
descendant_quality,future_child_like_quality_median_3m,lift,S_D_099,5.656971298044702,6
descendant_quality,future_child_like_quality_median_3m,lift,S_MEM_01,5.010337511968429,6
descendant_quality,future_child_like_quality_median_3m,lift,S_MEM_03,5.379430127403736,6
descendant_quality,future_child_like_quality_median_3m,lift,S_MEM_06,5.5089110746848355,6
descendant_quality,future_child_like_quality_median_3m,lift,S_MEM_12,5.567212990266821,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_000,3.3257954821362916,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_005,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_015,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_020,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_030,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_040,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_050,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_060,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_070,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_080,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_090,5.634860651674173,6
descendant_quality,future_child_like_quality_median_3m,lift,S_Q_100,5.593513280908347,6
descendant_quality,future_child_like_quality_median_3m,lift,S_WD_000,6.0130487442353,6
descendant_quality,future_child_like_quality_median_3m,lift,S_WD_025,6.068141945830935,6
descendant_quality,future_child_like_quality_median_3m,lift,S_WD_075,5.318815493180375,6
descendant_quality,future_child_like_quality_median_3m,lift,S_WD_100,5.217305973539461,6
descendant_quality,future_child_like_quality_median_3m,lift,Simplified_MTPR_time_safe_typed,4.947511679022153,6
descendant_quality,future_child_like_quality_median_3m,lift,Vanilla PageRank,5.337111606248257,6
descendant_quality,future_child_like_quality_sum_3m,lift,AllTime DerivCount,4.516660532081956,6
descendant_quality,future_child_like_quality_sum_3m,lift,Current DerivCount,3.011183599390341,6
descendant_quality,future_child_like_quality_sum_3m,lift,Downloads,2.9293294962278673,6
descendant_quality,future_child_like_quality_sum_3m,lift,EventValue_time_safe_typed,3.011183599390341,6
descendant_quality,future_child_like_quality_sum_3m,lift,Likes,4.639009995264841,6
descendant_quality,future_child_like_quality_sum_3m,lift,MTPR_time_safe_typed,4.430115626330831,6
descendant_quality,future_child_like_quality_sum_3m,lift,No PageRank propagation,4.355017157979225,6
descendant_quality,future_child_like_quality_sum_3m,lift,No child quality,4.451647868281991,6
descendant_quality,future_child_like_quality_sum_3m,lift,No event injection,4.398174195459728,6
descendant_quality,future_child_like_quality_sum_3m,lift,No parent size,4.409220972619307,6
descendant_quality,future_child_like_quality_sum_3m,lift,No quality teleport,4.350118415836727,6
descendant_quality,future_child_like_quality_sum_3m,lift,No temporal inheritance,4.3753718871698455,6
descendant_quality,future_child_like_quality_sum_3m,lift,No type weight,4.4475283056615895,6
descendant_quality,future_child_like_quality_sum_3m,lift,No-Propagation ModelRank,4.389902484013555,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_C3_Q10,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_000,4.389902484013555,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_025,4.696929781475404,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_050,4.716917769773739,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_065,4.727478746351625,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_075,4.741213828498328,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_090,4.742238770947362,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_095,4.745571072032462,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_D_099,4.7465213369547135,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_MEM_01,4.389902484013554,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_MEM_03,4.626614492523995,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_MEM_06,4.7108490347233785,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_MEM_12,4.70923246234054,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_000,3.501192559393438,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_005,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_015,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_020,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_030,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_040,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_050,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_060,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_070,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_080,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_090,4.733901058047363,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_Q_100,4.71410255252154,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_WD_000,4.9707628898584515,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_WD_025,5.003243054140422,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_WD_075,4.541625060128183,6
descendant_quality,future_child_like_quality_sum_3m,lift,S_WD_100,4.462418478765472,6
descendant_quality,future_child_like_quality_sum_3m,lift,Simplified_MTPR_time_safe_typed,4.349301773212242,6
descendant_quality,future_child_like_quality_sum_3m,lift,Vanilla PageRank,4.516660532081957,6
descendant_quality,future_high_download_child_count_3m,lift,AllTime DerivCount,2.631640253589397,6
descendant_quality,future_high_download_child_count_3m,lift,Current DerivCount,2.379774336069293,6
descendant_quality,future_high_download_child_count_3m,lift,Downloads,1.957955448182413,6
descendant_quality,future_high_download_child_count_3m,lift,EventValue_time_safe_typed,2.379774336069293,6
descendant_quality,future_high_download_child_count_3m,lift,Likes,2.586200132041165,6
descendant_quality,future_high_download_child_count_3m,lift,MTPR_time_safe_typed,2.7463630731791935,6
descendant_quality,future_high_download_child_count_3m,lift,No PageRank propagation,2.6022570572891692,6
descendant_quality,future_high_download_child_count_3m,lift,No child quality,2.7722247134916085,6
descendant_quality,future_high_download_child_count_3m,lift,No event injection,2.7083229763865053,6
descendant_quality,future_high_download_child_count_3m,lift,No parent size,2.7192315711011488,6
descendant_quality,future_high_download_child_count_3m,lift,No quality teleport,2.5671335790681287,6
descendant_quality,future_high_download_child_count_3m,lift,No temporal inheritance,2.777546174784281,6
descendant_quality,future_high_download_child_count_3m,lift,No type weight,2.7705360981797464,6
descendant_quality,future_high_download_child_count_3m,lift,No-Propagation ModelRank,2.781747220103083,6
descendant_quality,future_high_download_child_count_3m,lift,S_C3_Q10,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_000,2.781747220103083,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_025,2.8475205261788545,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_050,2.7980174402719187,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_065,2.767340903899191,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_075,2.764569965233601,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_090,2.785429627039482,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_095,2.7905023191737595,6
descendant_quality,future_high_download_child_count_3m,lift,S_D_099,2.785174314127616,6
descendant_quality,future_high_download_child_count_3m,lift,S_MEM_01,2.781747220103083,6
descendant_quality,future_high_download_child_count_3m,lift,S_MEM_03,3.076443840882124,6
descendant_quality,future_high_download_child_count_3m,lift,S_MEM_06,3.0878596918067527,6
descendant_quality,future_high_download_child_count_3m,lift,S_MEM_12,2.844575048627514,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_000,2.5108620323353974,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_005,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_015,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_020,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_030,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_040,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_050,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_060,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_070,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_080,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_090,2.765059432407576,6
descendant_quality,future_high_download_child_count_3m,lift,S_Q_100,2.738213499730669,6
descendant_quality,future_high_download_child_count_3m,lift,S_WD_000,2.9292539045633657,6
descendant_quality,future_high_download_child_count_3m,lift,S_WD_025,2.969606074583932,6
descendant_quality,future_high_download_child_count_3m,lift,S_WD_075,2.6651540312793287,6
descendant_quality,future_high_download_child_count_3m,lift,S_WD_100,2.6280626245554046,6
descendant_quality,future_high_download_child_count_3m,lift,Simplified_MTPR_time_safe_typed,2.7271780351322263,6
descendant_quality,future_high_download_child_count_3m,lift,Vanilla PageRank,2.631640253589397,6
descendant_quality,future_high_like_child_count_3m,lift,AllTime DerivCount,4.68020140633712,6
descendant_quality,future_high_like_child_count_3m,lift,Current DerivCount,3.0332679605096726,6
descendant_quality,future_high_like_child_count_3m,lift,Downloads,2.864984150506913,6
descendant_quality,future_high_like_child_count_3m,lift,EventValue_time_safe_typed,3.0332679605096726,6
descendant_quality,future_high_like_child_count_3m,lift,Likes,4.661584681916925,6
descendant_quality,future_high_like_child_count_3m,lift,MTPR_time_safe_typed,4.441333650534452,6
descendant_quality,future_high_like_child_count_3m,lift,No PageRank propagation,4.34174209495023,6
descendant_quality,future_high_like_child_count_3m,lift,No child quality,4.469546814994693,6
descendant_quality,future_high_like_child_count_3m,lift,No event injection,4.397891838644228,6
descendant_quality,future_high_like_child_count_3m,lift,No parent size,4.412476329510225,6
descendant_quality,future_high_like_child_count_3m,lift,No quality teleport,4.535364612068694,6
descendant_quality,future_high_like_child_count_3m,lift,No temporal inheritance,4.391933088755798,6
descendant_quality,future_high_like_child_count_3m,lift,No type weight,4.46713835021621,6
descendant_quality,future_high_like_child_count_3m,lift,No-Propagation ModelRank,4.403348473767779,6
descendant_quality,future_high_like_child_count_3m,lift,S_C3_Q10,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_000,4.403348473767779,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_025,4.756835688844241,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_050,4.781678605060318,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_065,4.790259318189022,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_075,4.814783529001761,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_090,4.826297969451438,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_095,4.83116612670339,6
descendant_quality,future_high_like_child_count_3m,lift,S_D_099,4.8345000572248775,6
descendant_quality,future_high_like_child_count_3m,lift,S_MEM_01,4.403348473767779,6
descendant_quality,future_high_like_child_count_3m,lift,S_MEM_03,4.714793094694638,6
descendant_quality,future_high_like_child_count_3m,lift,S_MEM_06,4.794739501716558,6
descendant_quality,future_high_like_child_count_3m,lift,S_MEM_12,4.789616025373237,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_000,3.5267385434086673,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_005,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_015,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_020,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_030,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_040,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_050,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_060,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_070,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_080,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_090,4.813062167944318,6
descendant_quality,future_high_like_child_count_3m,lift,S_Q_100,4.782578304371046,6
descendant_quality,future_high_like_child_count_3m,lift,S_WD_000,5.050900241276094,6
descendant_quality,future_high_like_child_count_3m,lift,S_WD_025,5.090117081995405,6
descendant_quality,future_high_like_child_count_3m,lift,S_WD_075,4.647511961623045,6
descendant_quality,future_high_like_child_count_3m,lift,S_WD_100,4.5668423595837,6
descendant_quality,future_high_like_child_count_3m,lift,Simplified_MTPR_time_safe_typed,4.353715247080448,6
descendant_quality,future_high_like_child_count_3m,lift,Vanilla PageRank,4.68020140633712,6
descendant_quality,future_nonzero_download_child_share_3m,lift,AllTime DerivCount,4.363420652941231,6
descendant_quality,future_nonzero_download_child_share_3m,lift,Current DerivCount,2.3678361797265475,6
descendant_quality,future_nonzero_download_child_share_3m,lift,Downloads,3.1415111744788025,6
descendant_quality,future_nonzero_download_child_share_3m,lift,EventValue_time_safe_typed,2.3678361797265475,6
descendant_quality,future_nonzero_download_child_share_3m,lift,Likes,4.188607525571391,6
descendant_quality,future_nonzero_download_child_share_3m,lift,MTPR_time_safe_typed,4.294507284259531,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No PageRank propagation,4.1649004004826855,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No child quality,4.339837885248684,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No event injection,4.243856101989876,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No parent size,4.252445610176438,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No quality teleport,4.165309663153554,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No temporal inheritance,4.212505677051017,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No type weight,4.329396642451483,6
descendant_quality,future_nonzero_download_child_share_3m,lift,No-Propagation ModelRank,4.2172404520367,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_C3_Q10,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_000,4.2172404520367,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_025,4.625563332397551,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_050,4.657759543490909,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_065,4.653019595005994,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_075,4.650577590059977,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_090,4.661716883648283,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_095,4.67093178473547,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_D_099,4.6752711986492015,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_MEM_01,4.2172404520367,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_MEM_03,4.546526697456392,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_MEM_06,4.661393352769456,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_MEM_12,4.672180379809664,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_000,2.607082247542996,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_005,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_015,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_020,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_030,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_040,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_050,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_060,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_070,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_080,4.656164792488361,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_090,4.6553352307276805,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_Q_100,4.62743044864565,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_WD_000,4.590337829293053,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_WD_025,4.872155615272078,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_WD_075,4.506348838543327,6
descendant_quality,future_nonzero_download_child_share_3m,lift,S_WD_100,4.422758247578198,6
descendant_quality,future_nonzero_download_child_share_3m,lift,Simplified_MTPR_time_safe_typed,4.167525593988997,6
descendant_quality,future_nonzero_download_child_share_3m,lift,Vanilla PageRank,4.363420652941231,6
descendant_quality,future_nonzero_like_child_share_3m,lift,AllTime DerivCount,4.970401228895595,6
descendant_quality,future_nonzero_like_child_share_3m,lift,Current DerivCount,2.6934909527362554,6
descendant_quality,future_nonzero_like_child_share_3m,lift,Downloads,3.107187362209151,6
descendant_quality,future_nonzero_like_child_share_3m,lift,EventValue_time_safe_typed,2.6934909527362563,6
descendant_quality,future_nonzero_like_child_share_3m,lift,Likes,5.052301505361755,6
descendant_quality,future_nonzero_like_child_share_3m,lift,MTPR_time_safe_typed,4.640802613361313,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No PageRank propagation,4.5047344574499215,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No child quality,4.678591359001834,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No event injection,4.573009665444232,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No parent size,4.595605703999225,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No quality teleport,4.743549120264164,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No temporal inheritance,4.539881723749435,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No type weight,4.676045113954694,6
descendant_quality,future_nonzero_like_child_share_3m,lift,No-Propagation ModelRank,4.545614400829512,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_C3_Q10,5.151193797766684,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_000,4.545614400829512,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_025,5.050999242536541,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_050,5.116725334079355,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_065,5.131141993825747,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_075,5.155490850165129,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_090,5.165249814918963,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_095,5.175732866044604,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_D_099,5.181345777026206,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_MEM_01,4.545614400829512,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_MEM_03,4.958113242051038,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_MEM_06,5.055005435545335,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_MEM_12,5.087255885600208,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_000,3.1205551781800396,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_005,5.151193797766684,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_015,5.151193797766684,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_020,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_030,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_040,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_050,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_060,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_070,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_080,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_090,5.151193797766683,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_Q_100,5.100806264609749,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_WD_000,5.49024118962772,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_WD_025,5.547712371888551,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_WD_075,4.907225876906472,6
descendant_quality,future_nonzero_like_child_share_3m,lift,S_WD_100,4.802966933241827,6
descendant_quality,future_nonzero_like_child_share_3m,lift,Simplified_MTPR_time_safe_typed,4.481038763099837,6
descendant_quality,future_nonzero_like_child_share_3m,lift,Vanilla PageRank,4.970401228895594,6
quantity,future_active_parent_binary_3m,auc,AllTime DerivCount,0.6768463302063236,6
quantity,future_active_parent_binary_3m,auc,Current DerivCount,0.5398247066700697,6
quantity,future_active_parent_binary_3m,auc,Downloads,0.6225585174949668,6
quantity,future_active_parent_binary_3m,auc,EventValue_time_safe_typed,0.5398071938869947,6
quantity,future_active_parent_binary_3m,auc,Likes,0.6761817732783043,6
quantity,future_active_parent_binary_3m,auc,MTPR_time_safe_typed,0.6785942576283231,6
quantity,future_active_parent_binary_3m,auc,No PageRank propagation,0.6738686774039011,6
quantity,future_active_parent_binary_3m,auc,No child quality,0.6807176797017361,6
quantity,future_active_parent_binary_3m,auc,No event injection,0.6762393004974615,6
quantity,future_active_parent_binary_3m,auc,No parent size,0.6769825306926333,6
quantity,future_active_parent_binary_3m,auc,No quality teleport,0.6666961605104218,6
quantity,future_active_parent_binary_3m,auc,No temporal inheritance,0.6864069094505592,6
quantity,future_active_parent_binary_3m,auc,No type weight,0.6803291544374682,6
quantity,future_active_parent_binary_3m,auc,No-Propagation ModelRank,0.6870292911366285,6
quantity,future_active_parent_binary_3m,auc,S_C3_Q10,0.7102704194780789,6
quantity,future_active_parent_binary_3m,auc,S_D_000,0.6870304425032128,6
